YearofBirth,Gender,Ethnicity,Child'sFirstName,Count,Rank
2016,MALE,HISPANIC,Jax,11,90
2016,MALE,HISPANIC,Ezequiel,11,90
2016,MALE,HISPANIC,Jared,11,90
2016,MALE,HISPANIC,Leonidas,11,90
2016,MALE,HISPANIC,Jasiah,11,90
2016,MALE,HISPANIC,Zabdiel,11,90
2016,MALE,HISPANIC,Miles,11,90
2016,MALE,HISPANIC,Jayceon,10,91
2016,MALE,HISPANIC,Dante,10,91
2016,MALE,HISPANIC,Nelson,10,91
2016,MALE,HISPANIC,Matthias,10,91
2016,MALE,HISPANIC,Marlon,10,91
2016,MALE,HISPANIC,Albert,10,91
2016,MALE,HISPANIC,Eliam,10,91
2016,MALE,HISPANIC,Felix,10,91
2016,MALE,HISPANIC,Arturo,10,91
2016,MALE,HISPANIC,Asher,10,91
2016,MALE,HISPANIC,Sean,10,91
2016,MALE,HISPANIC,Antonio,10,91
2016,MALE,HISPANIC,Lionel,10,91
2016,MALE,HISPANIC,Gavin,10,91
2016,MALE,HISPANIC,Mike,10,91
2016,MALE,HISPANIC,Maximilian,10,91
2016,MALE,HISPANIC,Edison,10,91
2016,MALE,HISPANIC,Darwin,10,91
2016,MALE,HISPANIC,Fabian,10,91
2016,MALE,HISPANIC,Kendrick,10,91
2016,MALE,HISPANIC,Caiden,10,91
2016,MALE,WHITENONHISPANIC,Joseph,261,1
2016,MALE,WHITENONHISPANIC,Michael,260,2
2016,MALE,WHITENONHISPANIC,David,255,3
2016,MALE,WHITENONHISPANIC,Moshe,239,4
2016,MALE,WHITENONHISPANIC,Jacob,236,5
2016,MALE,WHITENONHISPANIC,James,231,6
2016,MALE,WHITENONHISPANIC,Benjamin,219,7
2016,MALE,WHITENONHISPANIC,Alexander,211,8
2016,MALE,WHITENONHISPANIC,Henry,196,9
2016,MALE,WHITENONHISPANIC,Daniel,196,9
2016,MALE,WHITENONHISPANIC,Jack,178,10
2016,MALE,WHITENONHISPANIC,Adam,178,10
2016,MALE,WHITENONHISPANIC,William,169,11
2016,MALE,WHITENONHISPANIC,Abraham,163,12
2016,MALE,WHITENONHISPANIC,Samuel,156,13
2016,MALE,WHITENONHISPANIC,Noah,147,14
2016,MALE,WHITENONHISPANIC,John,146,15
2016,MALE,WHITENONHISPANIC,Isaac,143,16
2016,MALE,WHITENONHISPANIC,Oliver,142,17
2016,MALE,WHITENONHISPANIC,Chaim,140,18
2016,MALE,WHITENONHISPANIC,Nicholas,136,19
2016,MALE,WHITENONHISPANIC,Ethan,133,20
2016,MALE,WHITENONHISPANIC,Ryan,129,21
2016,MALE,WHITENONHISPANIC,Liam,128,22
2016,MALE,WHITENONHISPANIC,Matthew,127,23
2016,MALE,WHITENONHISPANIC,Gabriel,124,24
2016,MALE,WHITENONHISPANIC,Leo,121,25
2016,MALE,WHITENONHISPANIC,Eli,117,26
2016,MALE,WHITENONHISPANIC,Theodore,117,26
2016,MALE,WHITENONHISPANIC,Lucas,115,27
2016,MALE,WHITENONHISPANIC,Yosef,114,28
2016,MALE,WHITENONHISPANIC,Thomas,112,29
2016,MALE,WHITENONHISPANIC,Charles,109,30
2016,MALE,WHITENONHISPANIC,Andrew,102,31
2016,MALE,WHITENONHISPANIC,Dylan,101,32
2016,MALE,WHITENONHISPANIC,Anthony,100,33
2016,MALE,WHITENONHISPANIC,Shimon,100,33
2016,MALE,WHITENONHISPANIC,Max,99,34
2016,MALE,WHITENONHISPANIC,Yisroel,98,35
2016,MALE,WHITENONHISPANIC,Luke,97,36
2016,MALE,WHITENONHISPANIC,Mordechai,91,37
2016,MALE,WHITENONHISPANIC,Yehuda,88,38
2016,MALE,WHITENONHISPANIC,Menachem,87,39
2016,MALE,WHITENONHISPANIC,Luca,85,40
2016,MALE,WHITENONHISPANIC,Julian,85,40
2016,MALE,WHITENONHISPANIC,Sebastian,84,41
2016,MALE,WHITENONHISPANIC,Zachary,80,42
2016,MALE,WHITENONHISPANIC,Jackson,77,43
2016,MALE,WHITENONHISPANIC,George,76,44
2016,MALE,WHITENONHISPANIC,Mason,73,45
2016,MALE,WHITENONHISPANIC,Owen,71,46
2016,MALE,WHITENONHISPANIC,Christopher,71,46
2016,MALE,WHITENONHISPANIC,Jonathan,70,47
2016,MALE,WHITENONHISPANIC,Asher,68,48
2016,MALE,WHITENONHISPANIC,Robert,68,48
2016,MALE,WHITENONHISPANIC,Aiden,67,49
2016,MALE,WHITENONHISPANIC,Nathan,67,49
2016,MALE,WHITENONHISPANIC,Yitzchok,67,49
2016,MALE,WHITENONHISPANIC,Shlomo,67,49
2016,MALE,WHITENONHISPANIC,Omar,64,50
2016,MALE,WHITENONHISPANIC,Hudson,63,51
2016,MALE,WHITENONHISPANIC,Joshua,62,52
2016,MALE,WHITENONHISPANIC,Miles,62,52
2016,MALE,WHITENONHISPANIC,Mark,61,53
2016,MALE,WHITENONHISPANIC,Aron,61,53
2016,MALE,WHITENONHISPANIC,Shmuel,60,54
2016,MALE,WHITENONHISPANIC,Maxwell,60,54
2016,MALE,WHITENONHISPANIC,Nathaniel,58,55
2016,MALE,WHITENONHISPANIC,Yakov,57,56
2016,MALE,WHITENONHISPANIC,Logan,57,56
2016,MALE,WHITENONHISPANIC,Meir,57,56
2016,MALE,WHITENONHISPANIC,Connor,57,56
2016,MALE,WHITENONHISPANIC,Levi,56,57
2016,MALE,WHITENONHISPANIC,Aaron,55,58
2016,MALE,WHITENONHISPANIC,Ezra,54,59
2016,MALE,WHITENONHISPANIC,Shaya,53,60
2016,MALE,WHITENONHISPANIC,Ali,53,60
2016,MALE,WHITENONHISPANIC,Simon,51,61
2016,MALE,WHITENONHISPANIC,Dov,51,61
2016,MALE,WHITENONHISPANIC,Ari,49,62
2016,MALE,WHITENONHISPANIC,Tzvi,49,62
2016,MALE,WHITENONHISPANIC,Oscar,48,63
2016,MALE,WHITENONHISPANIC,Edward,47,64
2016,MALE,WHITENONHISPANIC,Avraham,47,64
2016,MALE,WHITENONHISPANIC,Vincent,47,64
2016,MALE,WHITENONHISPANIC,Hunter,47,64
2016,MALE,WHITENONHISPANIC,Jonah,47,64
2016,MALE,WHITENONHISPANIC,Adrian,47,64
2016,MALE,WHITENONHISPANIC,Harrison,46,65
2016,MALE,WHITENONHISPANIC,Zev,45,66
2016,MALE,WHITENONHISPANIC,Yaakov,43,67
2016,MALE,WHITENONHISPANIC,Solomon,43,67
2016,MALE,WHITENONHISPANIC,Christian,42,68
2016,MALE,WHITENONHISPANIC,Leon,41,69
2016,MALE,WHITENONHISPANIC,Peter,41,69
2016,MALE,WHITENONHISPANIC,Leonardo,41,69
2016,MALE,WHITENONHISPANIC,Eliezer,41,69
2016,MALE,WHITENONHISPANIC,Jake,39,70
2016,MALE,WHITENONHISPANIC,Wyatt,39,70
2016,MALE,WHITENONHISPANIC,Evan,38,71
2016,MALE,WHITENONHISPANIC,Dovid,38,71
2016,MALE,WHITENONHISPANIC,Cole,38,71
2016,MALE,WHITENONHISPANIC,Aidan,38,71
2016,MALE,WHITENONHISPANIC,Grayson,37,72
2016,MALE,WHITENONHISPANIC,Nolan,37,72
2016,MALE,WHITENONHISPANIC,Sam,37,72
2016,MALE,WHITENONHISPANIC,Mendel,37,72
2016,MALE,WHITENONHISPANIC,Mohamed,37,72
2016,MALE,WHITENONHISPANIC,Moses,37,72
2016,MALE,WHITENONHISPANIC,Patrick,36,73
2016,MALE,WHITENONHISPANIC,Judah,35,74
2016,MALE,WHITENONHISPANIC,Gavin,35,74
2016,MALE,WHITENONHISPANIC,Arthur,34,75
2016,MALE,WHITENONHISPANIC,Finn,34,75
2016,MALE,WHITENONHISPANIC,Dean,34,75
2016,MALE,WHITENONHISPANIC,Israel,34,75
2016,MALE,WHITENONHISPANIC,Elijah,33,76
2016,MALE,WHITENONHISPANIC,Ahmed,33,76
2016,MALE,WHITENONHISPANIC,Shulem,33,76
2016,MALE,WHITENONHISPANIC,Nicolas,32,77
2016,MALE,WHITENONHISPANIC,Elias,32,77
2016,MALE,WHITENONHISPANIC,Shmiel,31,78
2016,MALE,WHITENONHISPANIC,Raphael,31,78
2016,MALE,WHITENONHISPANIC,Elliot,31,78
2016,MALE,WHITENONHISPANIC,Paul,31,78
2016,MALE,WHITENONHISPANIC,Chase,31,78
2016,MALE,WHITENONHISPANIC,Colin,30,79
2016,MALE,WHITENONHISPANIC,Rocco,30,79
2016,MALE,WHITENONHISPANIC,Aryeh,30,79
2016,MALE,WHITENONHISPANIC,Antonio,30,79
2016,MALE,WHITENONHISPANIC,Lipa,29,80
2016,MALE,WHITENONHISPANIC,Amir,29,80
2016,MALE,WHITENONHISPANIC,Eliyahu,29,80
2016,MALE,WHITENONHISPANIC,Wesley,29,80
2016,MALE,WHITENONHISPANIC,Ben,29,80
2016,MALE,WHITENONHISPANIC,Kai,29,80
2016,MALE,WHITENONHISPANIC,Tyler,29,80
2016,MALE,WHITENONHISPANIC,Simcha,29,80
2016,MALE,WHITENONHISPANIC,Frank,29,80
2016,MALE,WHITENONHISPANIC,Cooper,29,80
2016,MALE,WHITENONHISPANIC,Mayer,28,81
2016,MALE,WHITENONHISPANIC,Hershy,28,81
2016,MALE,WHITENONHISPANIC,Roman,28,81
2016,MALE,WHITENONHISPANIC,Yechiel,28,81
2016,MALE,WHITENONHISPANIC,Matteo,28,81
2016,MALE,WHITENONHISPANIC,Parker,27,82
2016,MALE,WHITENONHISPANIC,Lukas,27,82
2016,MALE,WHITENONHISPANIC,Lazer,27,82
2016,MALE,WHITENONHISPANIC,Naftuli,27,82
2016,MALE,WHITENONHISPANIC,Philip,27,82
2016,MALE,WHITENONHISPANIC,Rayan,27,82
2016,MALE,WHITENONHISPANIC,Naftali,27,82
2016,MALE,WHITENONHISPANIC,Rafael,27,82
2016,MALE,WHITENONHISPANIC,Alan,27,82
2016,MALE,WHITENONHISPANIC,Richard,27,82
2016,MALE,WHITENONHISPANIC,Milo,27,82
2016,MALE,WHITENONHISPANIC,Luka,27,82
2016,MALE,WHITENONHISPANIC,Yousef,26,83
2016,MALE,WHITENONHISPANIC,Alex,26,83
2016,MALE,WHITENONHISPANIC,August,26,83
2016,MALE,WHITENONHISPANIC,Jude,26,83
2016,MALE,WHITENONHISPANIC,Declan,26,83
2016,MALE,WHITENONHISPANIC,Graham,26,83
2016,MALE,WHITENONHISPANIC,Charlie,26,83
2016,MALE,WHITENONHISPANIC,Jordan,25,84
2016,MALE,WHITENONHISPANIC,Justin,25,84
2016,MALE,WHITENONHISPANIC,Theo,25,84
2016,MALE,WHITENONHISPANIC,Giovanni,25,84
2016,MALE,WHITENONHISPANIC,Yusuf,25,84
2016,MALE,WHITENONHISPANIC,Elliott,25,84
2016,MALE,WHITENONHISPANIC,Hamza,25,84
2016,MALE,WHITENONHISPANIC,Carter,24,85
2016,MALE,WHITENONHISPANIC,Hershel,24,85
2016,MALE,WHITENONHISPANIC,Quinn,24,85
2016,MALE,WHITENONHISPANIC,Maxim,24,85
2016,MALE,WHITENONHISPANIC,Victor,24,85
2016,MALE,WHITENONHISPANIC,Cameron,24,85
2016,MALE,WHITENONHISPANIC,Conor,24,85
2016,MALE,WHITENONHISPANIC,Emmett,24,85
2016,MALE,WHITENONHISPANIC,Maximilian,24,85
2016,MALE,WHITENONHISPANIC,Jason,24,85
2016,MALE,WHITENONHISPANIC,Austin,24,85
2016,MALE,WHITENONHISPANIC,Ariel,24,85
2016,MALE,WHITENONHISPANIC,Shia,24,85
2016,MALE,WHITENONHISPANIC,Maximus,23,86
2016,MALE,WHITENONHISPANIC,Martin,23,86
2016,MALE,WHITENONHISPANIC,Lorenzo,23,86
2016,MALE,WHITENONHISPANIC,Felix,23,86
2016,MALE,WHITENONHISPANIC,Marco,23,86
2016,MALE,WHITENONHISPANIC,Caleb,22,87
2016,MALE,WHITENONHISPANIC,Louis,22,87
2016,MALE,WHITENONHISPANIC,Spencer,22,87
2016,MALE,WHITENONHISPANIC,Landon,22,87
2016,MALE,WHITENONHISPANIC,Grant,22,87
2016,MALE,WHITENONHISPANIC,Rowan,22,87
2016,MALE,WHITENONHISPANIC,Lev,22,87
2016,MALE,WHITENONHISPANIC,Sean,22,87
2016,MALE,WHITENONHISPANIC,Timothy,22,87
2016,MALE,WHITENONHISPANIC,Avrohom,22,87
2016,MALE,WHITENONHISPANIC,Ian,22,87
2016,MALE,WHITENONHISPANIC,Dominic,21,88
2016,MALE,WHITENONHISPANIC,Noam,21,88
2016,MALE,WHITENONHISPANIC,Reid,21,88
2016,MALE,WHITENONHISPANIC,Brandon,21,88
2016,MALE,WHITENONHISPANIC,Akiva,21,88
2016,MALE,WHITENONHISPANIC,Yehoshua,21,88
2016,MALE,WHITENONHISPANIC,Usher,21,88
2016,MALE,WHITENONHISPANIC,Ellis,21,88
2016,MALE,WHITENONHISPANIC,Youssef,21,88
2016,MALE,WHITENONHISPANIC,Arlo,20,89
2016,MALE,WHITENONHISPANIC,Marcus,20,89
2016,MALE,WHITENONHISPANIC,Baruch,20,89
2016,MALE,WHITENONHISPANIC,Shlome,20,89
2016,MALE,WHITENONHISPANIC,Cheskel,20,89
2016,MALE,WHITENONHISPANIC,Eitan,20,89
2016,MALE,WHITENONHISPANIC,Meshilem,20,89
2016,MALE,WHITENONHISPANIC,Eric,20,89
2016,MALE,WHITENONHISPANIC,Albert,20,89
2016,MALE,WHITENONHISPANIC,Gavriel,20,89
2016,MALE,WHITENONHISPANIC,Mendy,19,90
2016,MALE,WHITENONHISPANIC,Salvatore,19,90
2016,MALE,WHITENONHISPANIC,Avi,19,90
2016,MALE,WHITENONHISPANIC,Jaxon,19,90
2016,MALE,WHITENONHISPANIC,Shloime,19,90
2016,MALE,WHITENONHISPANIC,Nico,19,90
2016,MALE,WHITENONHISPANIC,Jasper,19,90
2016,MALE,WHITENONHISPANIC,Shloimy,19,90
2016,MALE,WHITENONHISPANIC,Bennett,19,90
2016,MALE,WHITENONHISPANIC,Ibrahim,19,90
2016,MALE,WHITENONHISPANIC,Everett,19,90
2016,MALE,WHITENONHISPANIC,Abdullah,19,90
2016,MALE,WHITENONHISPANIC,Jayden,18,91
2016,MALE,WHITENONHISPANIC,Hugo,18,91
2016,MALE,WHITENONHISPANIC,Morris,18,91
2016,MALE,WHITENONHISPANIC,Elimelech,18,91
2016,MALE,WHITENONHISPANIC,Efraim,18,91
2016,MALE,WHITENONHISPANIC,Muhammad,17,92
2016,MALE,WHITENONHISPANIC,Yossi,17,92
2016,MALE,WHITENONHISPANIC,Kyle,17,92
2016,MALE,WHITENONHISPANIC,Kevin,17,92
2016,MALE,WHITENONHISPANIC,Hersh,17,92
2016,MALE,WHITENONHISPANIC,Samir,17,92
2016,MALE,WHITENONHISPANIC,Aharon,17,92
2016,MALE,WHITENONHISPANIC,Shane,17,92
2016,MALE,WHITENONHISPANIC,Mateo,16,93
2016,MALE,WHITENONHISPANIC,Anas,16,93
2016,MALE,WHITENONHISPANIC,Moishe,16,93
2016,MALE,WHITENONHISPANIC,Angelo,16,93
2016,MALE,WHITENONHISPANIC,Pinchas,16,93
2016,MALE,WHITENONHISPANIC,Mohammed,16,93
2016,MALE,WHITENONHISPANIC,Joel,16,93
2016,MALE,WHITENONHISPANIC,Francesco,16,93
2016,MALE,WHITENONHISPANIC,Brian,16,93
2016,MALE,WHITENONHISPANIC,Bodhi,15,94
2016,MALE,WHITENONHISPANIC,Calvin,15,94
2016,MALE,WHITENONHISPANIC,Ronan,15,94
2016,MALE,WHITENONHISPANIC,Ryder,15,94
2016,MALE,WHITENONHISPANIC,Axel,15,94
2016,MALE,WHITENONHISPANIC,Damian,15,94
2016,MALE,WHITENONHISPANIC,Raymond,15,94
2016,MALE,WHITENONHISPANIC,Donovan,15,94
2016,MALE,WHITENONHISPANIC,Zalmen,15,94
2016,MALE,WHITENONHISPANIC,Binyamin,15,94
2016,MALE,WHITENONHISPANIC,Benzion,15,94
2016,MALE,WHITENONHISPANIC,Blake,15,94
2016,MALE,WHITENONHISPANIC,Chesky,15,94
2016,MALE,WHITENONHISPANIC,Vincenzo,15,94
2016,MALE,WHITENONHISPANIC,Brody,14,95
2016,MALE,WHITENONHISPANIC,Avery,14,95
2016,MALE,WHITENONHISPANIC,Pinchus,14,95
2016,MALE,WHITENONHISPANIC,Silas,14,95
2016,MALE,WHITENONHISPANIC,Timur,14,95
2016,MALE,WHITENONHISPANIC,Reuven,14,95
2016,MALE,WHITENONHISPANIC,Beckett,14,95
2016,MALE,WHITENONHISPANIC,Yoel,14,95
2016,MALE,WHITENONHISPANIC,Frederick,14,95
2016,MALE,WHITENONHISPANIC,Yisrael,14,95
2016,MALE,WHITENONHISPANIC,Leonard,14,95
2016,MALE,WHITENONHISPANIC,Mohammad,14,95
2016,MALE,WHITENONHISPANIC,Harry,14,95
2016,MALE,WHITENONHISPANIC,Griffin,14,95
2016,MALE,WHITENONHISPANIC,Dominick,13,96
2016,MALE,WHITENONHISPANIC,Jaxson,13,96
2016,MALE,WHITENONHISPANIC,Jad,13,96
2016,MALE,WHITENONHISPANIC,Tristan,13,96
2016,MALE,WHITENONHISPANIC,Francis,13,96
2016,MALE,WHITENONHISPANIC,Yitzchak,13,96
2016,MALE,WHITENONHISPANIC,Stephen,13,96
2016,MALE,WHITENONHISPANIC,Greyson,13,96
2016,MALE,WHITENONHISPANIC,River,13,96
2016,MALE,WHITENONHISPANIC,Micah,13,96
2016,MALE,WHITENONHISPANIC,Elya,13,96
2016,MALE,WHITENONHISPANIC,Malik,13,96
2016,MALE,WHITENONHISPANIC,Xavier,13,96
2016,MALE,WHITENONHISPANIC,Pierce,13,96
2016,MALE,WHITENONHISPANIC,Brayden,13,96
2016,MALE,WHITENONHISPANIC,Boruch,13,96
2016,MALE,WHITENONHISPANIC,Steven,13,96
2016,MALE,WHITENONHISPANIC,Jace,13,96
2016,MALE,WHITENONHISPANIC,Cyrus,12,97
2016,MALE,WHITENONHISPANIC,Imran,12,97
2016,MALE,WHITENONHISPANIC,Avrum,12,97
2016,MALE,WHITENONHISPANIC,Lucian,12,97
2016,MALE,WHITENONHISPANIC,Brendan,12,97
2016,MALE,WHITENONHISPANIC,Julien,12,97
2016,MALE,WHITENONHISPANIC,Yonatan,12,97
2016,MALE,WHITENONHISPANIC,Ameer,12,97
2016,MALE,WHITENONHISPANIC,Otto,12,97
2016,MALE,WHITENONHISPANIC,Zayn,12,97
2016,MALE,WHITENONHISPANIC,Sholom,12,97
2016,MALE,WHITENONHISPANIC,Fishel,12,97
2016,MALE,WHITENONHISPANIC,Ayden,12,97
2016,MALE,WHITENONHISPANIC,Selim,12,97
2016,MALE,WHITENONHISPANIC,Giuseppe,12,97
2016,MALE,WHITENONHISPANIC,Jay,12,97
2016,MALE,WHITENONHISPANIC,Sami,12,97
2016,MALE,WHITENONHISPANIC,Desmond,12,97
2016,MALE,WHITENONHISPANIC,Enzo,12,97
2016,MALE,WHITENONHISPANIC,Ivan,12,97
2016,MALE,WHITENONHISPANIC,Marcel,11,98
2016,MALE,WHITENONHISPANIC,Ahmad,11,98
2016,MALE,WHITENONHISPANIC,Ahron,11,98
2016,MALE,WHITENONHISPANIC,Gregory,11,98
2016,MALE,WHITENONHISPANIC,Wolf,11,98
2016,MALE,WHITENONHISPANIC,Santino,11,98
2016,MALE,WHITENONHISPANIC,Russell,11,98
2016,MALE,WHITENONHISPANIC,Isaiah,11,98
2016,MALE,WHITENONHISPANIC,Jesse,11,98
2016,MALE,WHITENONHISPANIC,Walter,11,98
2016,MALE,WHITENONHISPANIC,Jeremy,11,98
2016,MALE,WHITENONHISPANIC,Nikolai,11,98
2016,MALE,WHITENONHISPANIC,Shalom,11,98
2016,MALE,WHITENONHISPANIC,Zain,11,98
2016,MALE,WHITENONHISPANIC,Gianluca,11,98
2016,MALE,WHITENONHISPANIC,Milan,11,98
2016,MALE,WHITENONHISPANIC,Josef,11,98
2016,MALE,WHITENONHISPANIC,Motty,11,98
2016,MALE,WHITENONHISPANIC,Shraga,11,98
2016,MALE,WHITENONHISPANIC,Peretz,11,98
2016,MALE,WHITENONHISPANIC,Yassin,11,98
2016,MALE,WHITENONHISPANIC,Eyad,10,99
2016,MALE,WHITENONHISPANIC,Berl,10,99
2016,MALE,WHITENONHISPANIC,Dillon,10,99
2016,MALE,WHITENONHISPANIC,Nosson,10,99
2016,MALE,WHITENONHISPANIC,Mordche,10,99
2016,MALE,WHITENONHISPANIC,Noach,10,99
2016,MALE,WHITENONHISPANIC,Walker,10,99
2016,MALE,WHITENONHISPANIC,Lincoln,10,99
2016,MALE,WHITENONHISPANIC,Nikolas,10,99
2016,MALE,WHITENONHISPANIC,Leonidas,10,99
2016,MALE,WHITENONHISPANIC,Umar,10,99
2016,MALE,WHITENONHISPANIC,Bradley,10,99
2016,MALE,WHITENONHISPANIC,Meyer,10,99
2016,MALE,WHITENONHISPANIC,Joaquin,10,99
2016,MALE,WHITENONHISPANIC,Elan,10,99
2016,MALE,WHITENONHISPANIC,Augustus,10,99
2016,MALE,WHITENONHISPANIC,Camden,10,99
2016,MALE,WHITENONHISPANIC,Malek,10,99
2016,MALE,WHITENONHISPANIC,Winston,10,99
2016,MALE,WHITENONHISPANIC,Herman,10,99
2016,MALE,WHITENONHISPANIC,Meilech,10,99
2016,MALE,WHITENONHISPANIC,Aviel,10,99
2016,MALE,WHITENONHISPANIC,Leibish,10,99
2016,MALE,WHITENONHISPANIC,Colton,10,99
2015,FEMALE,ASIANANDPACIFICISLANDER,Olivia,188,1
2015,FEMALE,ASIANANDPACIFICISLANDER,Chloe,119,2
2015,FEMALE,ASIANANDPACIFICISLANDER,Sophia,104,3
2015,FEMALE,ASIANANDPACIFICISLANDER,Emily,99,4
2015,FEMALE,ASIANANDPACIFICISLANDER,Emma,74,5
2015,FEMALE,ASIANANDPACIFICISLANDER,Grace,65,6
2015,FEMALE,ASIANANDPACIFICISLANDER,Isabella,63,7
2015,FEMALE,ASIANANDPACIFICISLANDER,Mia,59,8
2015,FEMALE,ASIANANDPACIFICISLANDER,Angela,57,9
2015,FEMALE,ASIANANDPACIFICISLANDER,Charlotte,50,10
2015,FEMALE,ASIANANDPACIFICISLANDER,Amelia,48,11
2015,FEMALE,ASIANANDPACIFICISLANDER,Ava,46,12
2015,FEMALE,ASIANANDPACIFICISLANDER,Anaya,44,13
2015,FEMALE,ASIANANDPACIFICISLANDER,Claire,40,14
2015,FEMALE,ASIANANDPACIFICISLANDER,Hannah,39,15
2015,FEMALE,ASIANANDPACIFICISLANDER,Sarah,37,16
2015,FEMALE,ASIANANDPACIFICISLANDER,Zoe,36,17
2015,FEMALE,ASIANANDPACIFICISLANDER,Jessica,36,17
2015,FEMALE,ASIANANDPACIFICISLANDER,Bella,36,17
2015,FEMALE,ASIANANDPACIFICISLANDER,Evelyn,36,17
2015,FEMALE,ASIANANDPACIFICISLANDER,Kayla,35,18
2015,FEMALE,ASIANANDPACIFICISLANDER,Ella,35,18
2015,FEMALE,ASIANANDPACIFICISLANDER,Abigail,35,18
2015,FEMALE,ASIANANDPACIFICISLANDER,Fatima,35,18
2015,FEMALE,ASIANANDPACIFICISLANDER,Jasmine,34,19
2015,FEMALE,ASIANANDPACIFICISLANDER,Leah,34,19
2015,FEMALE,ASIANANDPACIFICISLANDER,Rachel,34,19
2015,FEMALE,ASIANANDPACIFICISLANDER,Alice,33,20
2015,FEMALE,ASIANANDPACIFICISLANDER,Avery,32,21
2015,FEMALE,ASIANANDPACIFICISLANDER,Vivian,31,22
2015,FEMALE,ASIANANDPACIFICISLANDER,Angelina,30,23
2015,FEMALE,ASIANANDPACIFICISLANDER,Hailey,30,23
2015,FEMALE,ASIANANDPACIFICISLANDER,Joanna,29,24
2015,FEMALE,ASIANANDPACIFICISLANDER,Maya,29,24
2015,FEMALE,ASIANANDPACIFICISLANDER,Fiona,28,25
2015,FEMALE,ASIANANDPACIFICISLANDER,Victoria,28,25
2015,FEMALE,ASIANANDPACIFICISLANDER,Sophie,28,25
2015,FEMALE,ASIANANDPACIFICISLANDER,Anna,28,25
2015,FEMALE,ASIANANDPACIFICISLANDER,Aria,27,26
2015,FEMALE,ASIANANDPACIFICISLANDER,Elena,27,26
2015,FEMALE,ASIANANDPACIFICISLANDER,Alina,27,26
2015,FEMALE,ASIANANDPACIFICISLANDER,Ashley,27,26
2015,FEMALE,ASIANANDPACIFICISLANDER,Arya,26,27
2015,FEMALE,ASIANANDPACIFICISLANDER,Kaylee,26,27
2015,FEMALE,ASIANANDPACIFICISLANDER,Stella,26,27
2015,FEMALE,ASIANANDPACIFICISLANDER,Audrey,26,27
2015,FEMALE,ASIANANDPACIFICISLANDER,Tenzin,25,28
2015,FEMALE,ASIANANDPACIFICISLANDER,Ellie,25,28
2015,FEMALE,ASIANANDPACIFICISLANDER,Ariana,25,28
2015,FEMALE,ASIANANDPACIFICISLANDER,Madison,25,28
2015,FEMALE,ASIANANDPACIFICISLANDER,Sofia,25,28
2015,FEMALE,ASIANANDPACIFICISLANDER,Abby,24,29
2015,FEMALE,ASIANANDPACIFICISLANDER,Elizabeth,24,29
2015,FEMALE,ASIANANDPACIFICISLANDER,Annie,24,29
2015,FEMALE,ASIANANDPACIFICISLANDER,Catherine,24,29
2015,FEMALE,ASIANANDPACIFICISLANDER,Ayesha,23,30
2015,FEMALE,ASIANANDPACIFICISLANDER,Zainab,22,31
2015,FEMALE,ASIANANDPACIFICISLANDER,Tiffany,22,31
2015,FEMALE,ASIANANDPACIFICISLANDER,Stephanie,22,31
2015,FEMALE,ASIANANDPACIFICISLANDER,Serena,22,31
2015,FEMALE,ASIANANDPACIFICISLANDER,Iris,22,31
2015,FEMALE,ASIANANDPACIFICISLANDER,Lily,22,31
2015,FEMALE,ASIANANDPACIFICISLANDER,Zara,22,31
2015,FEMALE,ASIANANDPACIFICISLANDER,Melody,21,32
2015,FEMALE,ASIANANDPACIFICISLANDER,Cindy,21,32
2015,FEMALE,ASIANANDPACIFICISLANDER,Michelle,21,32
2015,FEMALE,ASIANANDPACIFICISLANDER,Naomi,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Manha,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Vicky,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Sara,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Penelope,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Phoebe,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Natalie,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Amy,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Zahra,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Kaitlyn,20,33
2015,FEMALE,ASIANANDPACIFICISLANDER,Christina,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Lillian,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Maryam,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Allison,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Ivy,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Aisha,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Nicole,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Queenie,19,34
2015,FEMALE,ASIANANDPACIFICISLANDER,Selina,18,35
2015,FEMALE,ASIANANDPACIFICISLANDER,Eva,18,35
2015,FEMALE,ASIANANDPACIFICISLANDER,Mila,18,35
2015,FEMALE,ASIANANDPACIFICISLANDER,Jenny,18,35
2015,FEMALE,ASIANANDPACIFICISLANDER,Katherine,18,35
2015,FEMALE,ASIANANDPACIFICISLANDER,Cynthia,17,36
2015,FEMALE,ASIANANDPACIFICISLANDER,Rebecca,17,36
2015,FEMALE,ASIANANDPACIFICISLANDER,Julia,17,36
